종목코드,기업명,ROE,ROA,GPM,OPM,NPM,EBITDA,부채비율,유동비율,당좌비율,자기자본비율,매출액증가율,영업이익증가율,EPS증가율,BPS증가율,재고자산회전율,총자산회전율,PER,PBR,PSR,PCR,EV/EBITDA,GP/A,OCF,FCF,주가,시가총액
000230,일동홀딩스,-115.02,-22.55,0.0,-14.57,-28.79,-984.11,410.08,67.95,67.95,19.6,14.04,-18.79,0.0,0.0,675539717333.0,0.7832,0.0,0.0,0.3443,0.0,0.0,0.0,0.0,0.0,20150,232618207816
000240,한국앤컴퍼니,4.25,3.81,0.0,22.38,14.95,2452.49,11.55,186.26,186.26,89.65,13.76,7.42,0.0,0.0,1095895770449.0,0.2548,0.0,0.0,1.2085,0.0,7.22,0.0,0.0,0.0,13950,1324357200000
000250,삼천당제약,3.6,2.37,0.0,6.89,4.98,122.25,51.96,413.39,413.39,65.81,6.01,179.94,0.0,0.0,177335410013.0,0.4751,0.0,0.0,5.7938,0.0,94.49,0.0,0.0,0.0,43800,1027437033985
000270,기아,13.75,7.34,0.0,8.36,6.25,72331.2,87.35,134.56,134.56,53.37,23.9,42.79,0.0,0.0,86559029000000.0,1.1743,0.0,0.0,0.2675,0.0,7.95,0.0,0.0,0.0,59300,23151472424623
000300,DH오토넥스,-21.83,-4.47,0.0,4.14,-4.53,222.05,388.27,74.08,74.08,20.48,15.53,180.82,0.0,0.0,536676753422.0,0.988,0.0,0.0,0.0579,0.0,20.85,0.0,0.0,0.0,750,31071428571
000320,노루홀딩스,5.05,2.85,0.0,2.89,3.22,299.76,77.35,159.05,159.05,56.38,8.66,12.44,0.0,0.0,1037899570197.0,0.8856,0.0,0.0,0.1277,0.0,21.47,0.0,0.0,0.0,9970,132503080357
000390,삼화페인트공업,1.83,0.94,0.0,3.07,0.85,198.54,95.91,127.97,127.97,51.04,2.29,2310.51,0.0,0.0,646039531651.0,1.1002,0.0,0.0,0.2476,0.0,22.53,0.0,0.0,0.0,5880,159945934530
000430,대원강업,3.89,2.3,0.0,2.15,2.27,220.57,68.96,100.86,100.86,59.18,18.82,544.83,0.0,0.0,1024450498787.0,1.0139,0.0,0.0,0.2052,0.0,28.23,0.0,0.0,0.0,3390,210187626546
000440,중앙에너비스,0.85,0.79,0.0,1.13,0.7,8.12,7.82,500.47,500.47,92.74,17.97,2038.86,0.0,0.0,71620870966.0,1.1293,0.0,0.0,1.6957,0.0,155.26,0.0,0.0,0.0,19500,121444186046
000480,시알홀딩스,5.99,3.06,0.0,2.83,6.21,225.98,95.93,83.5,83.5,51.04,6.93,-31.81,0.0,0.0,798039613255.0,0.4925,0.0,0.0,4.4543,0.0,192.41,0.0,0.0,0.0,75800,3554707269155
000490,대동,8.15,2.24,0.0,6.03,2.63,882.79,263.09,113.37,113.37,27.54,24.13,131.06,0.0,0.0,1463737929724.0,0.8541,0.0,0.0,0.255,0.0,18.29,0.0,0.0,0.0,12950,373249754661
000500,가온전선,3.45,1.39,0.0,2.01,0.74,284.63,148.24,154.0,154.0,40.28,32.33,71.75,0.0,0.0,1416454404337.0,1.8828,0.0,0.0,0.2277,0.0,27.12,0.0,0.0,0.0,19500,322586852861
000520,삼일제약,-0.02,-0.01,0.0,2.24,-0.02,40.17,183.5,56.4,56.4,35.27,33.84,904.8,0.0,0.0,179676108240.0,0.5037,0.0,0.0,1.0357,0.0,103.81,0.0,0.0,0.0,8580,186099005964
000590,CS홀딩스,5.69,5.16,0.0,8.92,10.72,156.32,10.2,928.03,928.03,90.75,10.22,-20.44,0.0,0.0,175266452048.0,0.4813,0.0,0.0,0.3795,0.0,6.41,0.0,0.0,0.0,57600,66517766497
000640,동아쏘시오홀딩스,0.78,0.45,0.0,3.73,0.77,378.55,73.38,59.77,59.77,57.68,15.07,-38.51,0.0,0.0,1014860897959.0,0.5861,0.0,0.0,0.6733,0.0,37.41,0.0,0.0,0.0,101500,683336567926
000650,천일고속,-22.57,-10.95,0.0,-19.66,-15.93,-74.11,106.06,52.65,52.65,48.53,28.49,24.71,0.0,0.0,37703179407.0,0.6874,0.0,0.0,2.2937,0.0,0.0,0.0,0.0,0.0,60500,86479411764
000660,SK하이닉스,3.54,2.16,0.0,15.26,5.02,68094.17,64.12,144.8,144.8,60.93,3.78,-45.13,0.0,0.0,44621568000000.0,0.4296,0.0,0.0,1.1979,0.0,13.81,0.0,0.0,0.0,75000,53452679521276
000670,영풍,9.44,7.08,0.0,1.55,9.38,688.72,33.35,188.69,188.69,74.99,23.66,357.14,0.0,0.0,4429488166601.0,0.7543,0.0,0.0,2.5423,0.0,184.83,0.0,0.0,0.0,605000,11261165644171
000680,LS네트웍스,-0.43,-0.18,0.0,2.21,-0.66,80.16,135.64,133.81,133.81,42.44,-7.06,86.03,0.0,0.0,362911031595.0,0.2791,0.0,0.0,0.5211,0.0,116.97,0.0,0.0,0.0,2400,189099280575
000700,유수홀딩스,9.9,8.4,0.0,0.0,0.0,296.46,17.78,493.16,493.16,84.9,0.0,45.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.29,0.0,0.0,0.0,6400,166641509433
000720,현대건설,4.74,2.25,0.0,2.71,2.22,5749.02,110.71,177.18,177.18,47.46,17.57,-23.7,0.0,0.0,21239082000000.0,1.0157,0.0,0.0,0.183,0.0,25.87,0.0,0.0,0.0,34900,3886322033898
000760,이화산업,0.41,0.32,0.0,-1.51,1.47,-8.84,27.89,172.75,172.75,78.19,1.49,82.19,0.0,0.0,58633950913.0,0.2186,0.0,0.0,0.7514,0.0,0.0,0.0,0.0,0.0,15750,44054621848
000800,경남기업,25.05,8.58,0.0,3.6,12.28,127.84,191.92,168.18,168.18,34.26,-14.48,-43.44,0.0,0.0,355462813293.0,0.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
000850,화천기공,10.86,7.91,0.0,3.35,15.36,81.83,37.29,240.28,240.28,72.84,19.67,146.28,0.0,0.0,244093710786.0,0.5149,0.0,0.0,0.2763,0.0,23.98,0.0,0.0,0.0,30650,67446390374
000860,강남제비스코,1.72,1.22,0.0,0.65,1.73,44.05,41.09,166.74,166.74,70.88,13.91,134.63,0.0,0.0,673166188482.0,0.7028,0.0,0.0,0.4006,0.0,124.55,0.0,0.0,0.0,20750,269693072702
000880,한화,10.74,1.06,0.0,4.04,3.6,25160.91,911.43,105.97,105.97,9.89,17.87,-14.06,0.0,0.0,62278395000000.0,0.2949,0.0,0.0,0.0309,0.0,76.4,0.0,0.0,0.0,25650,1922697492401
000890,보해양조,-3.43,-1.92,0.0,0.07,-3.11,0.62,78.75,117.26,117.26,55.94,8.49,-94.13,0.0,0.0,90858780910.0,0.6164,0.0,0.0,0.9384,0.0,2427.16,0.0,0.0,0.0,617,85258181818
000910,유니온,-5.24,-2.43,0.0,1.23,-3.89,28.98,115.46,105.62,105.62,46.41,8.83,-43.99,0.0,0.0,234981176780.0,0.6248,0.0,0.0,0.3127,0.0,94.92,0.0,0.0,0.0,4705,73489601769
000950,전방,32.02,22.13,0.0,-28.06,54.0,-350.46,44.68,216.13,216.13,69.12,-6.6,-576.16,0.0,0.0,124914049101.0,0.4098,0.0,0.0,0.5982,0.0,0.0,0.0,0.0,0.0,44450,74723695976
000970,한국주철관공업,3.44,2.84,0.0,2.89,2.49,139.9,21.09,405.55,405.55,82.58,-5.08,-71.2,0.0,0.0,484291225781.0,1.1406,0.0,0.0,0.3193,0.0,16.34,0.0,0.0,0.0,6780,154621666666
000990,DB하이텍,34.11,26.33,0.0,45.89,33.36,7687.47,29.57,328.36,328.36,77.18,37.92,92.62,0.0,0.0,1675287533666.0,0.7892,0.0,0.0,0.9647,0.0,2.73,0.0,0.0,0.0,37150,1616181384471
001000,신라섬유,-0.23,-0.11,0.0,10.49,-0.81,4.65,107.48,6.88,6.88,48.2,1.81,-30.51,0.0,0.0,4429624973.0,0.1387,0.0,0.0,10.668,0.0,137.34,0.0,0.0,0.0,1945,47255281690
001020,페이퍼코리아,-2.97,-0.36,0.0,6.3,-0.45,258.44,714.46,60.61,60.61,12.28,-5.82,-17.85,0.0,0.0,409957041438.0,0.8169,0.0,0.0,0.4753,0.0,24.57,0.0,0.0,0.0,1095,194862043795
001040,CJ,3.87,1.42,0.0,5.26,1.68,21542.02,172.03,89.34,89.34,36.76,18.68,14.48,0.0,0.0,40924879773000.0,0.8484,0.0,0.0,0.06,0.0,15.3,0.0,0.0,0.0,84100,2453798834498
001060,JW중외제약,13.22,4.75,0.0,9.2,4.36,629.61,178.16,111.92,111.92,35.95,12.82,101.8,0.0,0.0,684351099249.0,1.0898,0.0,0.0,0.6431,0.0,13.38,0.0,0.0,0.0,18900,440078537360
001070,대한방직,-3.87,-2.48,0.0,-2.03,-2.73,-38.86,55.74,160.64,160.64,64.21,-4.42,-171.88,0.0,0.0,191519691272.0,0.9092,0.0,0.0,1.4232,0.0,0.0,0.0,0.0,0.0,51400,272564254062
001080,만호제강,2.75,2.48,0.0,0.08,2.51,2.09,11.09,663.89,663.89,90.02,29.36,-83.32,0.0,0.0,253705017361.0,0.9872,0.0,0.0,4.8264,0.0,5967.95,0.0,0.0,0.0,29500,1224475190839
001120,LX인터내셔널,25.66,10.1,0.0,5.15,4.15,9655.43,154.21,152.71,152.71,39.34,12.42,47.14,0.0,0.0,18759549404034.0,2.4303,0.0,0.0,0.0701,0.0,6.21,0.0,0.0,0.0,33950,1315930776992
001130,대한제분,4.5,3.14,0.0,3.16,3.02,432.74,43.41,178.54,178.54,69.73,23.11,73.37,0.0,0.0,1368170051431.0,1.0377,0.0,0.0,0.1637,0.0,14.4,0.0,0.0,0.0,132500,223935244845
001140,국보,-56.7,-22.22,0.0,-13.71,-23.89,-140.21,155.2,110.7,110.7,39.19,5.58,-75.07,0.0,0.0,102255056679.0,0.9299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
001210,금호전기,-131.66,-27.35,0.0,-25.62,-36.74,-117.88,381.44,83.62,83.62,20.77,10.51,-37.72,0.0,0.0,46015093156.0,0.7444,0.0,0.0,1.2373,0.0,0.0,0.0,0.0,0.0,920,56934031413
001230,동국홀딩스,12.95,6.59,0.0,8.74,5.0,7434.93,96.29,98.24,98.24,50.95,17.55,-7.41,0.0,0.0,8511126283083.0,1.3193,0.0,0.0,0.0417,0.0,4.73,0.0,0.0,0.0,11150,354572007200
001250,GS글로벌,16.73,4.8,0.0,1.39,1.34,704.68,248.99,124.98,124.98,28.65,31.75,81.4,0.0,0.0,5070923117354.0,3.5725,0.0,0.0,0.0366,0.0,17.01,0.0,0.0,0.0,2250,185676923076
001260,남광토건,18.07,5.59,0.0,2.47,4.29,111.16,223.29,121.77,121.77,30.93,26.25,-46.57,0.0,0.0,450379452331.0,1.302,0.0,0.0,0.1917,0.0,29.26,0.0,0.0,0.0,8780,86317775571
001340,PKC,10.83,5.62,0.0,12.15,9.76,282.74,92.81,45.11,45.11,51.87,21.77,56.39,0.0,0.0,232725146826.0,0.5757,0.0,0.0,0.8319,0.0,13.73,0.0,0.0,0.0,4310,193598494353
001360,삼성제약,-24.46,-21.28,0.0,-26.94,-48.41,-139.61,14.94,488.8,488.8,87.0,-5.59,23.04,0.0,0.0,51832233858.0,0.4396,0.0,0.0,4.8768,0.0,0.0,0.0,0.0,0.0,2685,252773777538
001380,SG글로벌,-2.02,-1.32,0.0,-2.13,-3.61,-14.42,53.46,81.16,81.16,65.16,17.12,-154.8,0.0,0.0,67661514915.0,0.3639,0.0,0.0,1.1337,0.0,0.0,0.0,0.0,0.0,1705,76709471766
001390,KG케미칼,29.4,13.65,0.0,7.58,14.42,5010.84,115.43,111.18,111.18,46.42,36.89,11.8,0.0,0.0,6607355088852.0,0.9464,0.0,0.0,0.2091,0.0,10.22,0.0,0.0,0.0,20550,1381786201022
001420,태원물산,-4.6,-3.89,0.0,-4.79,-12.42,-5.25,18.17,665.44,665.44,84.62,11.47,-29.38,0.0,0.0,10954651040.0,0.3135,0.0,0.0,2.7067,0.0,0.0,0.0,0.0,0.0,3895,29651419031
001430,세아베스틸지주,4.48,2.31,0.0,2.91,2.01,1278.56,93.66,176.4,176.4,51.64,20.14,-46.38,0.0,0.0,4386332748546.0,1.1487,0.0,0.0,0.1333,0.0,19.02,0.0,0.0,0.0,16300,584542743009
001440,대한전선,2.47,1.35,0.0,1.97,0.89,481.74,83.66,234.48,234.48,54.45,22.67,22.08,0.0,0.0,2450545975000.0,1.5124,0.0,0.0,0.1137,0.0,21.11,0.0,0.0,0.0,1495,278739516539
001460,BYC,6.84,5.28,0.0,14.93,20.8,253.26,29.69,151.79,151.79,77.11,3.18,-5.19,0.0,0.0,169680336869.0,0.2537,0.0,0.0,13.4746,0.0,96.32,0.0,0.0,0.0,366000,2286379591836
001470,삼부토건,-47.62,-18.13,0.0,-18.77,-20.73,-818.78,162.58,152.28,152.28,38.08,22.19,-1780.9,0.0,0.0,436292508722.0,0.8748,0.0,0.0,0.6528,0.0,0.0,0.0,0.0,0.0,1240,284806916426
001520,동양,1.27,1.01,0.0,1.03,1.3,79.25,25.53,222.58,222.58,79.66,9.74,4.03,0.0,0.0,767681537593.0,0.7805,0.0,0.0,0.3108,0.0,55.35,0.0,0.0,0.0,1000,238622386223
001530,디아이동일,9.28,5.75,0.0,4.9,6.29,447.54,61.55,124.01,124.01,61.9,12.38,-7.9,0.0,0.0,913722865510.0,0.9135,0.0,0.0,0.325,0.0,15.15,0.0,0.0,0.0,15050,296951843817
001540,안국약품,4.45,3.07,0.0,4.71,3.35,96.76,44.77,198.39,198.39,69.08,25.59,992.54,0.0,0.0,205388536295.0,0.9173,0.0,0.0,0.5834,0.0,19.54,0.0,0.0,0.0,9190,119816160388
001550,조비,14.05,6.64,0.0,8.02,5.81,119.07,111.52,136.29,136.29,47.28,75.6,286.93,0.0,0.0,148554917835.0,1.1424,0.0,0.0,0.5348,0.0,12.43,0.0,0.0,0.0,15300,79453667953
001560,제일연마,2.39,2.12,0.0,6.15,2.65,51.29,12.97,552.69,552.69,88.52,4.62,-22.34,0.0,0.0,83435241806.0,0.8014,0.0,0.0,0.788,0.0,15.15,0.0,0.0,0.0,8650,65743019197
001570,금양,-28.29,-11.96,0.0,3.91,-16.42,79.25,136.59,136.24,136.24,42.27,-6.78,-36.96,0.0,0.0,202836313078.0,0.7281,0.0,0.0,7.5375,0.0,213.22,0.0,0.0,0.0,23900,1528875757575
001620,케이비아이동국실업,2.54,0.83,0.0,-0.16,0.74,-9.65,206.89,77.48,77.48,32.59,17.78,98.68,0.0,0.0,614172275827.0,1.1095,0.0,0.0,0.1106,0.0,0.0,0.0,0.0,0.0,610,67907352941
001630,종근당홀딩스,-2.84,-1.65,0.0,-3.62,-2.49,-328.78,72.36,99.8,99.8,58.02,-1.84,-195.55,0.0,0.0,908962764139.0,0.6604,0.0,0.0,0.2921,0.0,0.0,0.0,0.0,0.0,53000,265486238532
001680,대상,6.22,2.58,0.0,3.43,2.01,1399.99,141.2,172.58,172.58,41.46,17.7,-8.64,0.0,0.0,4084090277577.0,1.2802,0.0,0.0,0.1858,0.0,18.76,0.0,0.0,0.0,21900,758822117647
001740,SK네트웍스,3.7,0.96,0.0,1.6,0.94,1542.11,287.61,75.77,75.77,25.8,-12.27,26.43,0.0,0.0,9666446000000.0,1.0176,0.0,0.0,0.0886,0.0,51.26,0.0,0.0,0.0,3870,856317679558
001770,SHD,21.03,12.25,0.0,11.32,8.64,141.79,71.59,174.26,174.26,58.28,19.56,148.21,0.0,0.0,125263992621.0,1.4187,0.0,0.0,0.3087,0.0,5.32,0.0,0.0,0.0,31900,38666666666
001780,알루코,5.06,1.92,0.0,5.36,2.44,345.73,163.03,70.16,70.16,38.02,27.66,107.44,0.0,0.0,645412126051.0,0.79,0.0,0.0,0.3878,0.0,21.88,0.0,0.0,0.0,2585,250263723608
001790,대한제당,4.74,2.09,0.0,2.76,1.85,380.51,126.79,157.36,157.36,44.09,9.25,-9.51,0.0,0.0,1378075519000.0,1.1301,0.0,0.0,0.1657,0.0,23.92,0.0,0.0,0.0,2545,228286097946
001800,오리온홀딩스,7.84,6.34,0.0,13.62,11.03,3998.25,23.69,238.74,238.74,80.85,21.51,26.65,0.0,0.0,2934623360638.0,0.5752,0.0,0.0,0.3277,0.0,4.85,0.0,0.0,0.0,15350,961601217038
001810,무림SP,-4.17,-2.77,0.0,-4.68,-5.65,-71.82,50.39,172.67,172.67,66.49,16.08,-217.72,0.0,0.0,153455101045.0,0.4906,0.0,0.0,0.3759,0.0,0.0,0.0,0.0,0.0,2605,57683160196
001820,삼화콘덴서공업,13.01,10.21,0.0,11.58,11.13,305.15,27.51,302.78,302.78,78.42,0.5,-8.0,0.0,0.0,263469129967.0,0.9166,0.0,0.0,1.1836,0.0,12.25,0.0,0.0,0.0,30000,311851851851
001840,이화공영,1.22,0.6,0.0,0.07,0.29,1.41,101.82,162.6,162.6,49.55,-0.19,102.93,0.0,0.0,194558252954.0,2.0529,0.0,0.0,0.5571,0.0,1110.16,0.0,0.0,0.0,3835,108384198645
001880,디엘건설,5.55,3.17,0.0,4.13,2.82,810.73,74.91,225.73,225.73,57.17,-2.38,-64.69,0.0,0.0,1962419334798.0,1.1234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
001940,KISCO홀딩스,8.28,7.14,0.0,10.93,6.84,1979.17,16.02,616.9,616.9,86.19,14.53,-1.41,0.0,0.0,1810613446049.0,1.043,0.0,0.0,0.1225,0.0,2.33,0.0,0.0,0.0,15650,221841605839
002020,코오롱,14.45,3.73,0.0,5.49,2.95,3109.68,287.68,71.97,71.97,25.79,4.61,-6.39,0.0,0.0,5659922374692.0,1.2641,0.0,0.0,0.0499,0.0,11.59,0.0,0.0,0.0,21900,282693364928
002030,아세아,8.77,5.14,0.0,11.22,7.89,2325.78,70.66,169.89,169.89,58.6,12.23,1.62,0.0,0.0,2072300589648.0,0.6512,0.0,0.0,0.1306,0.0,6.83,0.0,0.0,0.0,131500,270726553672
002070,비비안,-8.46,-4.06,0.0,2.68,-3.83,57.13,108.18,92.13,92.13,48.04,13.41,302.55,0.0,0.0,213052156991.0,1.0596,0.0,0.0,0.2687,0.0,28.31,0.0,0.0,0.0,1270,57239436619
002100,경농,0.0,0.0,0.0,11.33,0.0,409.75,72.23,166.16,166.16,58.06,33.79,144.5,0.0,0.0,361604573086.0,0.806,0.0,0.0,0.5452,0.0,9.4,0.0,0.0,0.0,10100,197142284569
002140,고려산업,0.4,0.15,0.0,1.59,0.15,44.25,160.0,86.19,86.19,38.46,30.39,-8.99,0.0,0.0,278370976022.0,1.0134,0.0,0.0,0.3109,0.0,57.76,0.0,0.0,0.0,3470,86537302977
002150,도화엔지니어링,0.59,0.3,0.0,2.15,0.28,119.4,95.49,100.24,100.24,51.15,-3.74,-40.26,0.0,0.0,555824251958.0,1.0636,0.0,0.0,0.498,0.0,44.56,0.0,0.0,0.0,8210,276804005524
002170,삼양통상,3.62,3.3,0.0,9.2,8.45,164.45,9.69,1122.12,1122.12,91.16,-7.81,-54.81,0.0,0.0,178800834419.0,0.3908,0.0,0.0,0.8859,0.0,12.09,0.0,0.0,0.0,52800,158400000000
002200,한국수출포장공업,7.23,5.88,0.0,7.53,5.95,257.03,23.0,310.01,310.01,81.3,6.95,28.48,0.0,0.0,341420236472.0,0.9881,0.0,0.0,3.3683,0.0,47.26,0.0,0.0,0.0,28750,1150000000000
002210,동성제약,-4.96,-1.97,0.0,-3.32,-2.27,-30.97,151.59,114.33,114.33,39.75,10.57,41.56,0.0,0.0,93328194834.0,0.8665,0.0,0.0,1.9052,0.0,0.0,0.0,0.0,0.0,6680,177812949640
002220,한일철강,-0.76,-0.39,0.0,1.58,-0.52,40.32,94.32,93.48,93.48,51.46,2.67,-86.4,0.0,0.0,255229322550.0,0.7525,0.0,0.0,0.2945,0.0,59.47,0.0,0.0,0.0,2815,75164004149
002230,피에스텍,-3.5,-2.99,0.0,-2.59,-6.53,-18.41,17.13,864.55,864.55,85.38,23.14,-242.53,0.0,0.0,70976492938.0,0.4572,0.0,0.0,1.0209,0.0,0.0,0.0,0.0,0.0,3760,72456652360
002240,고려제강,5.34,3.65,0.0,6.44,4.45,1335.03,46.61,205.36,205.36,68.21,22.54,35.5,0.0,0.0,2072550223138.0,0.8183,0.0,0.0,0.2541,0.0,9.98,0.0,0.0,0.0,19500,526538922155
002290,삼일기업공사,3.96,3.37,0.0,3.4,3.92,21.66,17.41,674.79,674.79,85.17,-13.8,-34.58,0.0,0.0,63621775713.0,0.8607,0.0,0.0,0.7263,0.0,26.4,0.0,0.0,0.0,3730,46211576354
002310,아세아제지,11.74,9.12,0.0,10.69,9.22,1094.47,28.68,253.27,253.27,77.71,8.21,16.59,0.0,0.0,1023392875106.0,0.9888,0.0,0.0,1.5187,0.0,16.31,0.0,0.0,0.0,39400,1554276756756
002320,한진,3.37,1.26,0.0,4.02,1.82,1145.02,166.77,76.92,76.92,37.49,13.79,15.15,0.0,0.0,2849420869433.0,0.6961,0.0,0.0,0.1146,0.0,25.2,0.0,0.0,0.0,21050,326660060975
002350,넥센타이어,-1.72,-0.7,0.0,-2.09,-1.06,-542.54,147.1,100.72,100.72,40.47,24.91,-1335.31,0.0,0.0,2597424486492.0,0.6585,0.0,0.0,0.2301,0.0,0.0,0.0,0.0,0.0,6120,597706308724
002360,SH에너지화학,1.95,1.48,0.0,0.48,1.09,8.05,31.94,759.41,759.41,75.79,16.41,983.3,0.0,0.0,167355874554.0,1.3479,0.0,0.0,0.5456,0.0,150.73,0.0,0.0,0.0,821,91311219512
002380,케이씨씨,0.52,0.22,0.0,6.9,0.42,4676.62,136.32,140.44,140.44,42.32,15.32,20.29,0.0,0.0,6774793651227.0,0.5164,0.0,0.0,0.2682,0.0,20.07,0.0,0.0,0.0,204500,1817290573012
002390,한독,2.77,1.22,0.0,5.24,1.95,284.96,128.12,130.72,130.72,43.84,5.05,1.75,0.0,0.0,543759151916.0,0.6242,0.0,0.0,0.424,0.0,25.26,0.0,0.0,0.0,16750,230527544351
002410,범양건영,-11.85,-3.91,0.0,-10.29,-7.03,-123.26,202.8,87.61,87.61,33.03,7.01,-507.6,0.0,0.0,119750819393.0,0.5568,0.0,0.0,0.776,0.0,0.0,0.0,0.0,0.0,3380,92928165374
002420,세기상사,-4.78,-2.46,0.0,-2.34,-3.77,-7.89,94.28,258.5,258.5,51.47,88.53,49.15,0.0,0.0,33710303333.0,0.6528,0.0,0.0,1.3401,0.0,0.0,0.0,0.0,0.0,7570,45175806451
002450,삼익악기,5.78,2.89,0.0,3.55,4.63,115.56,100.1,156.39,156.39,49.98,10.25,-65.35,0.0,0.0,325699587394.0,0.6245,0.0,0.0,0.3573,0.0,32.65,0.0,0.0,0.0,1285,116377358490
002460,HS화성,6.35,3.04,0.0,2.25,3.51,145.45,109.03,244.78,244.78,47.84,52.93,-49.2,0.0,0.0,645706742562.0,0.8654,0.0,0.0,0.165,0.0,34.08,0.0,0.0,0.0,10500,106573033707
002600,조흥,7.22,2.57,0.0,4.62,3.44,149.76,181.32,97.64,97.64,35.55,29.17,-21.48,0.0,0.0,324035752456.0,0.747,0.0,0.0,0.3749,0.0,26.78,0.0,0.0,0.0,202500,121472011057
002620,제일파마홀딩스,-19.81,-9.6,0.0,-0.95,-10.49,-75.48,106.22,98.44,98.44,48.49,3.99,15.9,0.0,0.0,792964733258.0,0.916,0.0,0.0,0.3102,0.0,0.0,0.0,0.0,0.0,15400,245986577181
002630,오리엔트바이오,41.11,32.58,0.0,-14.39,130.15,-37.81,26.16,516.69,516.69,79.26,4.36,27.22,0.0,0.0,26276462476.0,0.2504,0.0,0.0,2.7653,0.0,0.0,0.0,0.0,0.0,613,72663435374
002680,한탑,-9.51,-3.22,0.0,0.34,-4.77,3.33,195.31,62.08,62.08,33.86,25.64,107.3,0.0,0.0,99124024129.0,0.6747,0.0,0.0,0.3845,0.0,406.68,0.0,0.0,0.0,1180,38115746971
002690,동일제강,2.12,1.86,0.0,1.25,1.7,24.57,13.97,541.32,541.32,87.74,7.97,-68.79,0.0,0.0,196757615383.0,1.0949,0.0,0.0,0.2137,0.0,26.08,0.0,0.0,0.0,2070,42039192399
002700,신일전자,1.27,0.68,0.0,1.4,0.51,28.29,86.69,165.26,165.26,53.57,4.76,-70.56,0.0,0.0,202728990445.0,1.3261,0.0,0.0,0.6425,0.0,71.14,0.0,0.0,0.0,1860,130250338294
